conversation_id_str,created_at,full_text,lang,username,relevance_label,sentiment_auto,sentiment_manual
1.46e+18,4/11/2021 10:33,salam yb sila ambik tindakan terhadap warden jurulatih bomoh tersebut,in,nrafneori,relevan,neutral,negative
1.46e+18,4/11/2021 13:39,bila tengok senyum bangga sebab terlepas rasa nak injak muka kaki meja memang keturunan babi tahu menyesal,in,mus__twt,relevan,neutral,negative
1.46e+18,4/11/2021 14:41,pecat ambil tindakan atas semua terlibat jenayah berat tiada kompromi,in,MAISARAHOTHMAN_,relevan,neutral,negative
1.46e+18,5/11/2021 2:26,buat la hukuman sama tekapan seterika dekat semua pembuat membunuh,in,cakaplepas88,relevan,negative,negative
1.46e+18,5/11/2021 4:26,sedih dengar cerita navy cadet zulfarhan osman zulkarnain rip alfatihah although justice serve article state could save educator upnm minah rank captain sadly shit brain,en,FaidAriff,relevan,negative,negative
1.46e+18,5/11/2021 23:58,well yb son situation one time upnm beaten reason accuse steal hp laptop load tht happen let know really want,en,sreesteven,relevan,negative,negative
1.46e+18,7/11/2021 16:55,nstopinion tuesday kualalumpur highcourt judge datuk azman abdullah hand year jail sentence six university student convict commit culpable homicide death cadet officer zulfarhan osman zulkarnain,en,NST_Online,relevan,negative,neutral
1.46e+18,8/11/2021 1:10,nstopinion tuesday kualalumpur highcourt judge datuk azman abdullah hand year jail sentence six university student convict commit culpable homicide death cadet officer zulfarhan osman zulkarnain,en,NST_Online,relevan,negative,neutral
1.46e+18,10/11/2021 6:45,father cadet officer zulfarhan osman believe son would still alive today bomoh accuse steal laptop zulkarnain idros tell fmt take stab dark proof name pop bernama,en,NewsBFM,relevan,negative,neutral
1.46e+18,10/11/2021 6:46,bomoh accuse steal laptop without evidence father decease navy cadet zulfarhan osman reveal son slander,en,JuiceMy,relevan,negative,neutral
1.46e+18,15/11/2021 23:03,kill cadet zulfarhan osman zulkarnain symptom something,en,aliranmalaysia,relevan,negative,neutral
1.47e+18,10/12/2021 8:08,case zulfarhan osman zulkarnain everyone know dont need elaborate,en,maf73,relevan,neutral,neutral
1.46e+18,8/11/2023 12:59,muka macam sial semua kalau parent mangsa memang bunuh sekor,in,rockthatbabe,relevan,neutral,negative
1.46e+18,8/11/2023 14:20,dont deserve life muka pembunuh,in,Pluviophiles19,relevan,neutral,negative
1.46e+18,8/11/2023 15:12,lupa marah sangat dulu follow setiap update mamat first keluar masuk court muka samseng saiko dah bunuh member tiada penyesalan langsung betulbetul,in,Cakkkk10,relevan,negative,negative
1.46e+18,9/11/2023 0:30,jahanam pembuli pembunuh sekarang zaman allah bayar cash dekat dunia nanti berbalik kepada anak pula kena buli mati terbunuh,in,Beranimati7,relevan,neutral,negative
1.46e+18,9/11/2023 0:44,fyi budak sbp cari sendiri mana back case mckk nak tunggu dah besar macam,in,soyacincau2022,relevan,positive,negative
1.46e+18,10/11/2023 13:58,kalau buat hal semua tunggu tauliah dah terlepas hukuman mati masa depan gelap temuduga kerja majikan mesti tanya apahal ada nombor tentera cop penjara kau kena buang dekat belakang mykad tulis b nak,in,Sauffie84,relevan,neutral,negative
1.74e+18,6/1/2024 14:50,zulfarhan osman may find peace,en,keropokliquor,relevan,positive,positive
1.46e+18,14/1/2024 10:47,warden penjara tiada amik gambar terbaru deme mudah kit nak cam bila dah keluar nanti,in,farhansyaqirin,relevan,neutral,negative
1.46e+18,15/1/2024 14:34,muka senyum sebab terlepas talus gantung rasa macam nak minta pijak geram tengok,in,Timojili_s18101,relevan,neutral,negative
1.46e+18,14/2/2024 10:48,year already alfatihah zulfarhan osman,en,Mariya_takeuci,relevan,neutral,positive
1.46e+18,16/2/2024 11:08,tumpang tanya kalau pegawai sendiri buli askar dekat kem nak lapor mana harihari parent nangis paksa belanja arak main pelacur hisap rokok report please help,in,snflwrs143,relevan,positive,negative
1.79e+18,14/5/2024 13:00,court appeal dismiss former national defence university upnm cadet conviction year prison sentence injure navy cadet zulfarhan osman follow withdrawal serve sentence since,en,NewsBFM,relevan,negative,neutral
1.79e+18,14/5/2024 15:19,five former student universiti pertahanan nasional malaysia upnm withdrawn appeal conviction threeyear prison sentence injure cadet officer zulfarhan osman zulkarnain seven year ago,en,staronline,relevan,negative,neutral
1.79e+18,15/5/2024 9:40,court appeal tell yesterday ample testimony show former universiti pertahanan nasional malaysia upnm hit injured naval cadet officer zulfarhan osman zulkarnain read,en,eddydaud,relevan,negative,negative
1.79e+18,15/5/2024 14:30,setuju,in,TartNenas666,relevan,neutral,positive
1.79e+18,15/5/2024 23:22,la seeloknya nyawa balas,in,qilxzmshri,relevan,neutral,negative
1.79e+18,15/5/2024 23:44,pelajar cemerlang malangnya sampah,in,kamalzaman,relevan,neutral,negative
1.79e+18,16/5/2024 0:03,hukum mati nanti orang lain pula dikerja nya,in,NurSuperman123,relevan,neutral,negative
1.79e+18,16/5/2024 0:08,setuju ekor dicucuh seterika kote teloq sehingga cair,in,Reban88591851,relevan,negative,negative
1.79e+18,16/5/2024 0:41,yes nyawa dibalas,tl,najwaakamal,relevan,positive,positive
1.79e+18,16/5/2024 1:11,melayu memang sadis bacul berani buli seksa hanya bila geng pernah ada lawan sama macam kes soosaimanicckam kenapa suka bunuh kalau,in,naik_zakar,relevan,neutral,negative
1.79e+18,16/5/2024 1:24,bunuh hukumnya,in,gajuspedas,relevan,neutral,negative
1.79e+18,16/5/2024 1:36,nak penjara seumur hidup tanpa parol,in,Freyalfreya,relevan,neutral,positive
1.79e+18,16/5/2024 1:38,mantap hutang nyawa dibayar,in,dycoldie,relevan,neutral,positive
1.79e+18,16/5/2024 1:45,penjara dulu baru hukum mati,in,macamtulahhh,relevan,neutral,negative
1.79e+18,16/5/2024 1:52,sokong buat ape nak bazir duit menyara pembunuh penjara,in,fazz_dongiltiny,relevan,positive,positive
1.79e+18,16/5/2024 1:58,murder case death,en,leroyng,relevan,negative,negative
1.79e+18,16/5/2024 2:02,nyawa bayar payah nak bela pembunuhpembunuh berguna dah tiada masa depan elok mati sekor,in,lostmygodamind,relevan,neutral,positive
1.79e+18,16/5/2024 2:07,yes punishment take,en,Rainism08,relevan,negative,positive
1.79e+18,16/5/2024 2:09,setuju musibat pembunuh dibiarkan lepas dekat masyarakat bahaya,in,anakmalaysia07,relevan,neutral,positive
1.79e+18,16/5/2024 3:14,awek kata laptop kena curi dakwa sekali,in,Syahid_Jafri,relevan,neutral,neutral
1.79e+18,16/5/2024 3:14,doakan baikbaik agar ketika menjalani hukuman bertemu hidayah,in,SuaraHitamPutih,relevan,neutral,positive
1.79e+18,16/5/2024 3:53,setuju,in,NorazniAazmi,relevan,neutral,positive
1.79e+18,16/5/2024 3:59,cara satu biar gantung jer hidup berguna muka² depa nih sampai anak cucu tahu berkekalan dunia medsos sbg pembunuh nak kedua pergi masuk hutan kera,in,ajutz86,relevan,neutral,negative
1.79e+18,16/5/2024 4:02,death firing squad,en,azrilxx,relevan,negative,negative
1.79e+18,16/5/2024 4:08,allahumma aamiin makbulkanlah doa keluarga arwah teraniaya memang patut pembunuhpembunuh mati talus gantung,in,Mississippi_66,relevan,negative,negative
1.79e+18,16/5/2024 4:10,imprisonment least year possibility parole royal pardon sebab umur arwah hukuman bukan start tangkapan actual jatuh kesalahan,in,GeneiRyodan001,relevan,negative,negative
1.79e+18,16/5/2024 4:12,one nyawa dibayar,in,ruudvantoy,relevan,neutral,positive
1.79e+18,16/5/2024 4:23,setuju supaya pengajaran amp perkara berlaku hukuman penjara seumur hidup ringan bagi,in,Syarklovett,relevan,positive,positive
1.79e+18,16/5/2024 4:59,please punish bully malaysia need get message jangan buli orang,en,FlyKiteSmellAir,relevan,negative,positive
1.79e+18,16/5/2024 6:15,hukuman mati seterika sampai,in,Magicmush7,relevan,negative,negative
1.79e+18,16/5/2024 6:35,sokong nyawa balas nywa,tl,nursyamim_rosli,relevan,positive,positive
1.79e+18,16/5/2024 7:16,drag real punishment,en,floppies_13,relevan,negative,positive
1.79e+18,16/5/2024 7:39,tekup sorang pakai iron steamtak bnyk bagi cukup kali okay,in,XingHuTang,relevan,positive,negative
1.79e+18,16/5/2024 7:41,mati cepat sangat kerah sebagai buruh paksa,in,heinze940401,relevan,neutral,negative
1.79e+18,16/5/2024 8:30,pilih bunuh balas justify amp family rse dibéla pesalah masuk lokap makan tempat tinggal free silap dapat kerja komuniti kemahiran hasil duit masyarakat tapi biasanya mahkamah memang bela org² macam well see,in,ahbarabraham11,relevan,positive,neutral
1.79e+18,16/5/2024 8:42,nyawa setimpal biar sama sorang rasa sombong bodoh cederakan hamba allah sedangkan engkau taraf tuhan mad fuming everytime hear bully assault schoolsedu institution,in,naaanaaaR8,relevan,negative,positive
1.79e+18,16/5/2024 8:54,pengajarannya ialah lepas kalau nak bunuh oranglantik lawyer powerguna hujah membunuh tampa niatdapat la makan free jailjangan risautak kenw hukum mati,in,MuhdAfiffff,relevan,positive,negative
1.79e+18,16/5/2024 8:55,hutang darah dibayar,in,Mukhlis09_,relevan,neutral,positive
1.79e+18,16/5/2024 9:47,upnmuniversiti buli,in,mofadma,relevan,negative,negative
1.79e+18,16/5/2024 10:35,nyawa dibalas matikan,in,jiiilp1sc,relevan,neutral,positive
1.79e+18,16/5/2024 10:50,elok la hukum gantung sampai mati,in,Jaen8347,relevan,neutral,positive
1.79e+18,16/5/2024 11:05,nyawa dibalas sebelum hukuman mati dijalankan nak orang semua kena iron dulu rasa macam mana arwah,in,kakakezza,relevan,neutral,positive
1.79e+18,16/5/2024 12:31,betapa siksa sadisnya arwah kesakitan penderaan dilakukan pembunuh inihukuman mati setimpal perbuatan seumpama,in,m_iqone,relevan,negative,positive
1.79e+18,16/5/2024 12:53,nak tanye bomoh budakbudak jumpa bagitau zulfarhan curi laptop kena hukuman,in,Juanescoba3,relevan,neutral,neutral
1.79e+18,16/5/2024 13:56,la hukum bunuh secara dera,in,EJ777778888888,relevan,positive,negative
1.79e+18,16/5/2024 23:06,setuju sangat,in,nazzahmn,relevan,neutral,positive
1.79e+18,16/5/2024 23:31,setuju,in,nuraqliliabdul1,relevan,neutral,positive
1.79e+18,17/5/2024 0:04,bukan manusia syaitan benar,in,louistly1,relevan,neutral,negative
1.79e+18,17/5/2024 0:26,setuju nyawa dibalas,in,AbdulMu52303682,relevan,neutral,positive
1.79e+18,17/5/2024 1:09,ye hukuman mati semua orang nak masuk askar buat perangai macam hanatrasa hebat sangat buli patut hantar tolong hamas dekat plestin lawan zionis kau gi la mana sokong,in,chy_sidek,relevan,positive,positive
1.79e+18,17/5/2024 6:03,death firing squad,en,evilfikri,relevan,negative,negative
1.79e+18,17/5/2024 6:40,mohon dijatuhkan hukuman mati,in,ftfxftfxft,relevan,neutral,negative
1.79e+18,17/5/2024 7:06,macam mana warden pihak sekolah tahu pasal kes amp buat patut dihukum sebab dah normalisekan perbuatan buli student kalau uni berani,in,tamizhacchi,relevan,neutral,negative
1.79e+18,17/5/2024 7:14,keadilan ditegakkan,in,Muhd_Umar__,relevan,neutral,positive
1.79e+18,17/5/2024 8:19,tempat kejadian dekat sangat rumah everytime lalu sayu hati bila fikir arwah tetapi mampu nak tolong hukuman pal setimpal apa buat,in,imansuri23,relevan,neutral,negative
1.79e+18,17/5/2024 8:44,kenapa pendakwa raya minta hukuman maximum sebab tahu laporan penuh macam mana arwah zulfarhan diseksa terseksa sehingga nafas terakhir,in,hui_guifei,relevan,neutral,positive
1.79e+18,17/5/2024 10:53,setuju,in,Ziqrie92,relevan,neutral,positive
1.79e+18,18/5/2024 21:38,jangan bagi muka pembunuh penjenayah semua hukuman mati,in,LuqmanM40084219,relevan,neutral,negative
1.8e+18,18/6/2024 13:41,navy cadet burn death hot iron bullies｜zulfarhan osman via,en,Margare96602396,relevan,negative,neutral
1.82e+18,23/7/2024 4:06,break court appeal find six former upnm student guilty murder navy cadet zulfarhan osman zulkarnain seven year ago hold prosecution prove beyond reasonable doubt murder charge suspect,en,NewsBFM,relevan,negative,neutral
1.82e+18,23/7/2024 4:15,court appeal reinstate murder conviction six former universiti pertahanan nasional malaysia upnm student kill fellow student zulfarhan osman,en,Scoopdotmy,relevan,negative,neutral
1.82e+18,23/7/2024 4:38,nanti ada plot twist terlepas hukuman gantung amp ganti penjara tahun,in,JOHNLeLa1985,relevan,neutral,negative
1.82e+18,23/7/2024 4:39,patut gantung kren dekat dataran merdeka hari ahad esoknya cuti umum,in,acbnrff,relevan,neutral,negative
1.82e+18,23/7/2024 4:40,alhamdulillahsemoga roh arwah ditempatkan bersama org beriman,in,AA08778903,relevan,positive,positive
1.82e+18,23/7/2024 4:41,kenapa gantung seterika la balik sampai jdi steak semua,in,JoharShukri,relevan,negative,negative
1.82e+18,23/7/2024 4:41,anak hilang tiada galang ganti tertegak suatu keadilan moga menjadi penamat episod duka kepada ibu bapa allahyarham al fatihah,in,KHilmiM,relevan,neutral,positive
1.82e+18,23/7/2024 4:42,justice win saynotobullies,en,fayisyasydan,relevan,positive,positive
1.82e+18,23/7/2024 4:43,alhamdulillah,in,n_izzuddin87,relevan,positive,positive
1.82e+18,23/7/2024 4:43,hopefully plot twist cukupla hukuman gantung sampai mati,in,1haidaamokhsn_,relevan,positive,negative
1.82e+18,23/7/2024 4:44,alhamdulillah kau bunuh anak orang hancurkan hati ibu ayahnya nak lihat berjaya menyarung baju kebanggaan negara memang inilah balasan setimpal atas kamu,in,tieamirul,relevan,positive,positive
1.82e+18,23/7/2024 4:44,kejap bapak salah sorg tertuduh bomoh pegi jumpa kena charge sekali patut celaka sekalidia punca endorse shit happen,in,Neds_DinoJR,relevan,negative,negative
1.82e+18,23/7/2024 4:47,sedih tengok mak ayah,in,MohdHan23772540,relevan,negative,negative
1.82e+18,23/7/2024 4:47,alhamdulillah,in,Kagome_29,relevan,positive,positive
1.82e+18,23/7/2024 4:47,buat style najib mintak diskaun gantung kepala punai sampai mati,in,ajim_8,relevan,neutral,neutral
1.82e+18,23/7/2024 4:48,patut iron sampai mati,in,WannRosli,relevan,neutral,negative
1.82e+18,23/7/2024 4:49,la preggy terus rasa sebak mendalam tengok dyorg mengharapkan keadilan anak hukhuk kelip mata sedi,in,JHimgood,relevan,neutral,negative
1.82e+18,23/7/2024 4:50,menangis tengok parent arwah alhamdulillah gantung kekal sampai mati jahanam kang esok merayu dekat raja pula,in,F_SyimaM,relevan,positive,positive
1.82e+18,23/7/2024 4:51,akhirnya lama tunggu result kes,in,haikalzlatan,relevan,neutral,positive
1.82e+18,23/7/2024 4:51,alhamdulillah kebenaran zaman kerajaan,in,malmendezz,relevan,positive,positive
1.82e+18,23/7/2024 4:51,terbaik sebagai pengajaran,in,tolakrasuah,relevan,positive,positive
1.82e+18,23/7/2024 4:52,andai kata ada plot twist gantung biar mereput penjara sampai mati,in,Mr_Syakir,relevan,neutral,negative
1.82e+18,23/7/2024 4:52,alhamdulillah justice prevail,in,theone_xyz,relevan,positive,positive
1.82e+18,23/7/2024 4:53,alhamdulillah,in,yoizfxiz,relevan,positive,positive
1.82e+18,23/7/2024 4:54,alhamdulillahnasib arwah terbela,in,aizara_co,relevan,positive,positive
1.82e+18,23/7/2024 4:54,six former universiti pertahanan nasional malaysia upnm student sentence death murder navy cadet zulfarhan osman zulkarnain seven year ago threeperson court appeal bench today unanimously find exstudents guilty set aside,en,malaysiakini,relevan,negative,neutral
1.82e+18,23/7/2024 4:54,alhamdulillah justice serve,en,Shadow_Kurou,relevan,positive,positive
1.82e+18,23/7/2024 4:55,alert appeal court send six former upnm student gallows murder zulfarhan osman zulkarnain seven year ago,en,sinardailymy,relevan,negative,neutral
1.82e+18,23/7/2024 4:55,sebelum gantung seterika dulu badan pembunuhpembunuh,in,hunn_dm,relevan,negative,negative
1.82e+18,23/7/2024 4:56,luluh hati tengok parent arwah walau dapat kembalikan anak dorang tetapi ada keadilan alhamdulillah semoga adik dipermudahkan segala urusan sana nanti least depa tahu bila tarikh mati pengajaran semua,in,MuradDaughter03,relevan,positive,positive
1.82e+18,23/7/2024 4:58,alhamdulillah,in,_user131095,relevan,positive,positive
1.82e+18,23/7/2024 5:01,pengajaran si kaki buli dah bagitahu anak masing jangan usik orang dekat sekolah,in,rdnaiman,relevan,positive,positive
1.82e+18,23/7/2024 5:01,spm sampai habis degree baru settle kes,in,almasudynizam_,relevan,neutral,neutral
1.82e+18,23/7/2024 5:03,alhamdulillah,in,Sufyanjamal_,relevan,positive,positive
1.82e+18,23/7/2024 5:04,semoga jahanam till alnar,in,faizalriduan,relevan,positive,negative
1.82e+18,23/7/2024 5:04,court appeal impose death sentence six former upnm student convict murder navy cadet zulfarhan osman zulkarnain say warrant give cruelty accused action,en,NewsBFM,relevan,negative,neutral
1.82e+18,23/7/2024 5:09,alhamdulillah,in,_iamilham_,relevan,positive,positive
1.82e+18,23/7/2024 5:09,tolong share gmbr bakal kena gantung nanti,in,adhamtrose,relevan,positive,negative
1.82e+18,23/7/2024 5:13,court appeal sentence former upnm student hang kill zulfarhan osman find guilty section penal code murder intent initial year prison sentence overturn,en,xiongmao51515,relevan,negative,neutral
1.82e+18,23/7/2024 5:15,mother father late zulfarhan osman zulkarnain bow gratitude judge announce death sentence six accuse awaninews alhamdulillah god great,en,ainabas_,relevan,positive,positive
1.82e+18,23/7/2024 5:15,orang jalan senyumsenyum hari buat muka macam bersalah,in,MinOthman,relevan,neutral,negative
1.82e+18,23/7/2024 5:18,dekat kampung ada sorang atuk bunuh amp rogol anak tauke sebab marah bunuhnya orang st batch penjara marang terlepas hukuman gantung atas pengampunan agung bebas awal tetapi hidup senang allah maha adil,in,Leon291515,relevan,negative,negative
1.82e+18,23/7/2024 5:19,laptop hilang dah jumpa belum,in,izzyumi,relevan,neutral,neutral
1.82e+18,23/7/2024 5:22,tolong buat live gantung malaysia nak tengok,in,asu_haruto,relevan,neutral,negative
1.82e+18,23/7/2024 5:31,alhamdulillah,in,embunkarinaword,relevan,positive,positive
1.82e+18,23/7/2024 5:38,nyawa ganti biar rasa apa keluarga zulfarhan keadilan buat arwah semoga tenang terbang tinggi,in,Mike_Devo,relevan,positive,positive
1.82e+18,23/7/2024 5:42,keadilan arwah semoga mnjadi pengajaran,in,Tuliiipps,relevan,positive,positive
1.82e+18,23/7/2024 5:47,bagus bagi mampus semua pukimak enam jahanam jangan la tukar pulak seumur hidup bagai gantung minggu bertahun dah tunggu babi kena hukum sial,in,nanasriff,relevan,positive,negative
1.82e+18,23/7/2024 5:47,alhamdulillah,in,aimanalwaysgood,relevan,positive,positive
1.82e+18,23/7/2024 5:48,semoga keadilan tertegak bumi 🇲🇾 hanya ibubapa amp keluarga mengalami perkara sama tahu anak harapan ditatang jaga sedari kecil hantar kolej manusia berguna negara tiba disiksa bunuh puak bertamadun allahuakbar,in,SHAHARUDDINHAS1,relevan,positive,positive
1.82e+18,23/7/2024 5:55,recap arwah zulfarhan murder case osman zulkarnain finalyear naval cadet upnm may accuse fellow cadet steal laptop lead tragic series event,en,nikhajarr,relevan,negative,neutral
1.82e+18,23/7/2024 6:02,alhamdulillah next dah cari kes adib bomba,in,hola_tristia,relevan,positive,positive
1.82e+18,23/7/2024 6:21,court appeal today impose death sentence six former student universiti pertahanan nasional malaysia upnm murder navy cadet officer zulfarhan osman zulkarnain seven year ago courtofappeal death,en,sinardailymy,relevan,negative,neutral
1.82e+18,23/7/2024 6:22,alhamdulillah keadilan wujud,in,soneslovesoshi,relevan,positive,positive
1.82e+18,23/7/2024 6:24,huge malaysian court appeal pronounce death penalty penal code zulfarhan osman murder mandatory abolish might one first ever case court trigger discretion,en,PrimaFacie_99,relevan,negative,neutral
1.82e+18,23/7/2024 6:30,court appeal reinstate death penalty exupnm student murder zulfarhan osman,en,WORLDOFBUZZ,relevan,negative,neutral
1.82e+18,23/7/2024 7:39,court appeal describe murder upnm student naval cadet officer zulfarhan osman zulkarnain seven year ago exceptionally rare heinous crime,en,sinardailymy,relevan,negative,neutral
1.82e+18,23/7/2024 8:14,alhamdulillah finally along tragic death avenge sentiment express family late zulfarhan osman zulkarnain fondly know member court appeal today order six former student upnm hang,en,Scoopdotmy,relevan,positive,positive
1.82e+18,23/7/2024 8:47,good day zulfarhan osman family malaysian except six bastard government need make hang public televise k,en,snjnmn_,relevan,negative,negative
1.82e+18,23/7/2024 9:04,may rest peace zulfarhan osman zulkarnain six bully gon na hang death hell murderer languish fiery depth neraka jahanam suffer tenfold torment inflict upon,en,rayyanharies,relevan,negative,negative
1.82e+18,23/7/2024 9:30,patutnya warden ketika kejadian tuu ambil tindakan,in,hazlamiharun1,relevan,neutral,negative
1.82e+18,23/7/2024 10:36,bernamanews court appeal today impose death sentence six former student universiti pertahanan nasional malaysia murder navy cadet officer zulfarhan osman zulkarnain seven year ago,en,BernamaTV,relevan,negative,neutral
1.82e+18,23/7/2024 10:55,bayangkan seluruh negara bersyukur dijatuhkan hukuman gantung besarnya doa orang teraniaya mata allah rest well mak ayah zulfarhan guy serve justice son stead,in,hotchwife,relevan,positive,positive
1.82e+18,23/7/2024 11:01,see justice action murderer think appeal lighter sentence instead get death penalty bring back allahyarham zulfarhan osman warn others bully attack kill somehow prevail,en,elina_aziz,relevan,negative,positive
1.82e+18,23/7/2024 11:23,six former student malaysian national defence university sentence death kl appeal court revoke yr jail term today say cause navy cadet officer zulfarhan osman instead murder,en,KL_Reporter,relevan,negative,neutral
1.82e+18,23/7/2024 11:50,alhamdulillah hapuskan pembulipembuli malaysia payah ada rasa simpati orangorang macam gantung semua,in,dylakarim,relevan,positive,positive
1.82e+18,23/7/2024 11:53,sentence hang murderer navy cadet zulfarhan osman previously sentence year jail gallows unanimously decide one appropriate meted six accuse must bring,en,luxentX,relevan,negative,positive
1.82e+18,23/7/2024 12:31,justice hadhariah syed ismail chair threejudge panel describe crime commit zulfarhan osman zulkarnain seven year ago rarest rare spoke parent must felt malaysia thestar,en,asianewsnetwork,relevan,positive,positive
1.82e+18,23/7/2024 13:12,brazen bull malaysia bully finally feel equal pain poor allayarham zulfarhan osman felt tormented,en,00teeqa00,relevan,negative,positive
1.82e+18,23/7/2024 13:34,modern day jahanam sujama jagindas karambit mumbala katipang paragas look smirk face easy see everyone celebrate upcoming demise im seethe read abuse late zulfarhan osman till die get even,en,PujanggaMalam,relevan,negative,positive
1.82e+18,23/7/2024 15:00,photo day nothing gratitude justice finally serve zulfarhan seven year parent murder naval cadet osman zulkarnain idros hawa breathe sigh relief perform sujud syukur prostration,en,Scoopdotmy,relevan,negative,positive
1.82e+18,23/7/2024 15:11,pembunuh jahanam polis calon spm polo nur farah kartini,in,amirullzamani2,relevan,neutral,negative
1.82e+18,23/7/2024 20:38,kalau indo gak mungkin nih dihukum mati tau sendiri hukum nya gimana,in,vebrianza_,relevan,neutral,neutral
1.82e+18,23/7/2024 20:50,alhamdulillahallah pernah tidur,in,Izzatiizzlyn,relevan,positive,positive
1.82e+18,23/7/2024 21:10,sedih arwah lega dah win,in,KmlSrh,relevan,negative,positive
1.82e+18,23/7/2024 22:17,alhamdulillah,in,NipisSkywalker,relevan,positive,positive
1.82e+18,23/7/2024 23:03,indonesia mesti nya tegas begini penghilang nyawa seseorang hukum mati tegakkan kebijakan secara benar serta adil,in,jarotkharisman,relevan,neutral,neutral
1.82e+18,23/7/2024 23:16,rasa gantung ez disebabkan diaorng tau kematian depa betulbetul taubat adil kalau letak penjara mereput seumur hidup biar erti penyesalan idk im judge,in,iam_amli,relevan,negative,negative
1.82e+18,23/7/2024 23:46,punya cerita kene talus gantung sekor lastlast terlepas bodo macam jha mengamuk satu malaysia nnti,in,Sitibadari70713,relevan,neutral,negative
1.82e+18,23/7/2024 23:52,bye² jahanam,in,abusaltiga,relevan,neutral,negative
1.82e+18,24/7/2024 0:20,netizens surprise ability parent murderer navy cadet zulfarhan osman zulkarnain fork big money hire highprofiled lawyer hisyam teh poh teik defend child,en,FocusMalaysiaMY,relevan,negative,negative
1.82e+18,24/7/2024 0:51,court appeal today impose death sentence six former student universiti pertahanan nasional malaysia upnm murder navy cadet officer zulfarhan osman zulkarnain seven year ago bully crime,en,sinardailymy,relevan,negative,neutral
1.82e+18,24/7/2024 2:04,justice year court appeal impose death sentence former national defence university upnm student murder navy cadet zulfarhan osman zulkarnain perwira culture want zul farhan die vain,en,Jeff4Malaysia,relevan,negative,positive
1.82e+18,24/7/2024 4:58,gantung menara petronas biadab,in,edwinbazz,relevan,neutral,positive
1.82e+18,24/7/2024 5:17,nak pergi boo dekat mak bapak ekor barua anak kau dah mati booo,in,_kerepek_,relevan,neutral,negative
1.82e+18,24/7/2024 5:22,lex talionis mantab salut hukumannya apabila terjadi indonesia mungkin ada vonis adil,in,JONGGRINGSALOK0,relevan,neutral,positive
1.82e+18,24/7/2024 5:22,bomoh ape cite xkena apaapa,it,schoneathena,relevan,neutral,negative
1.82e+18,24/7/2024 6:31,mengapa sujud syukur orang bukan manusia,in,SajerFadhli,relevan,neutral,negative
1.82e+18,24/7/2024 6:51,yesterday july six former national defence university upnm student sentence death court appeal murder navy cadet zulfarhan osman zulkarnain seven year ago however fight justice yet,en,saysdotcom,relevan,negative,neutral
1.82e+18,24/7/2024 7:29,diindonesia hukuman ringan,in,rudestrong,relevan,neutral,neutral
1.82e+18,24/7/2024 7:43,mungkin geng jahanam minta bomoh haji abdullah tengok kot menang kes sekali dapat hukuman gantung sampai mati kahkahkah blom move ye kisah zulfarhan meluap marah yela tekapan steam iron kottt gila,in,sinderellacomot,relevan,negative,positive
1.82e+18,24/7/2024 7:57,tok bomoh kena hukum jugak pencetus dah meninggal orang menyusul,in,RahimahIbrahi13,relevan,neutral,negative
1.82e+18,24/7/2024 8:10,zulfarhan osman zulkarnain murder represent worst form bully malaysia falsely accuse steal laptop use excuse carry malicious intention begin bind beating,en,TVS_Ent,relevan,negative,neutral
1.82e+18,24/7/2024 8:24,court appeal rule murder case navy cadet officer zulfarhan osman zulkarnain seven year ago represent one rarest extreme form cruelty tolerate crime judge datuk hadhariah syed ismail lead threejudge,en,xiongmao51515,relevan,negative,neutral
1.82e+18,24/7/2024 8:28,macam najib tahun lepas dapat diskaun berharap diberi pengampunan pergi mampos dah buat jenayah jarah duit rakyat nak minta,in,gustiadipati9,relevan,neutral,neutral
1.82e+18,24/7/2024 8:30,heard happen zulfarhan osman omfg inalillah may soul comfort granted jannah allah give parent strength,en,lyurcid,relevan,positive,positive
1.82e+18,24/7/2024 11:09,kecewa hukuman gantung sampai mati sepatutnya seterika,in,Samira83513437,relevan,negative,negative
1.82e+18,24/7/2024 11:25,surprise boys show mercy dead victim,en,ketuakampong,relevan,negative,negative
1.82e+18,24/7/2024 11:26,baru laa samseng kena gantung sampai mampus takat jail dsai amp dsn merasa,in,ihaizan,relevan,neutral,negative
1.82e+18,24/7/2024 11:46,nih kes percaya bomoh ramai lgi nujum pak belalang,in,zackry10516448,relevan,neutral,negative
1.82e+18,24/7/2024 11:46,sekarang kau puji hakimdan badan kehakimanmasa najib kena jatuh hukum hentam kehakiman apa lanampak sangat makan dedak,in,mel_abu,relevan,positive,negative
1.82e+18,24/7/2024 11:50,dah jahat sangat ikut suka hati bunuh anak orang kenapa dengar khabar sampai sekarang laptop jumpa,in,jom_komen324,relevan,neutral,negative
1.82e+18,24/7/2024 11:54,agak² laptop apa hilang kalau setakat hp dell baik beli baru mak bapak kau hire lawyer duit macbook kot tula bila lahirkan berakal la jadinya buktinya satu percaya bomoh sangkak,in,stayathomes20,relevan,neutral,negative
1.82e+18,24/7/2024 12:22,siapa pendakwa raya hebat ii teringin nak tahu biasa tengok movie selalu tahniah pr kes harapan kekal,in,kakakezza,relevan,positive,positive
1.82e+18,24/7/2024 12:30,alhamdulillah,in,kerandajingga,relevan,positive,positive
