conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.45569E+18,Thu Nov 04 03:15:49 +0000 2021,1,@HishammuddinH2O @MarkasATM @MINDEFMalaysia #IsmailSabriPMKita #keluargaMalaysia #bekerjaBersamaRakyat #lebiyuPM,1.4561E+18,,HishammuddinH2O,qme,,0,0,0,https://x.com/rajaretorik/status/1456097828464316416,185930334,rajaretorik
1.45569E+18,Thu Nov 04 08:47:42 +0000 2021,1,@HishammuddinH2O @MarkasATM @MINDEFMalaysia Alhamdullilah. MOGA tenang Bonda dan Bapa. Juga Arwah tenang disana . Bila keadaan dpandang serius...rakyat pun lebih tenang,1.45618E+18,,HishammuddinH2O,in,Taman Cempaka Putih Perlis,1,1,0,https://x.com/ChePutih7/status/1456181348767387648,1.45393E+18,ChePutih7
1.45569E+18,Thu Nov 04 14:41:06 +0000 2021,1,@HishammuddinH2O @NurShiraShahira @MarkasATM @MINDEFMalaysia Pecat dan ambil tindakan ke atas semua yg terlibat. Ini jenayah berat!!! Tiada kompromi!,1.45627E+18,,HishammuddinH2O,in,,0,0,0,https://x.com/MAISARAHOTHMAN_/status/1456270284953047055,607078848,MAISARAHOTHMAN_
1.45569E+18,Wed Nov 03 00:34:28 +0000 2021,0,@HishammuddinH2O @MarkasATM @MINDEFMalaysia Alfatihah Dibaca dgn Tajwid.... https://t.co/cC65FO4c75,1.45569E+18,https://pbs.twimg.com/media/FDOqvP0UUAQdW7r.jpg,HishammuddinH2O,in,"Petaling Jaya, Selangor",0,0,0,https://x.com/MuhdSuk11794604/status/1455694835730444292,1.39746E+18,MuhdSuk11794604
1.45569E+18,Wed Nov 03 15:09:43 +0000 2021,0,@HishammuddinH2O @MarkasATM @MINDEFMalaysia Semoga rohnya dicucuri rahmat.. Allah lebih menyayangimu.,1.45592E+18,,HishammuddinH2O,in,,0,0,0,https://x.com/rosidimutalib/status/1455915099198144512,1.29116E+18,rosidimutalib
1.45569E+18,Wed Nov 03 22:56:28 +0000 2021,0,@HishammuddinH2O @MarkasATM @MINDEFMalaysia Sembang la kau cuba tekap kt badan ada rasa niat ke tanpa niat,1.45603E+18,,HishammuddinH2O,in,"San Diego, CA",0,0,0,https://x.com/MLajifYaya/status/1456032561050836994,1322019026,MLajifYaya
1.45569E+18,Wed Nov 03 23:08:11 +0000 2021,0,@HishammuddinH2O @MarkasATM @MINDEFMalaysia Betul Mesti ada yang tak betul disitu baru ada orang berani membuat kerja gila ini. Siasat dengan menyeluruh.,1.45604E+18,,HishammuddinH2O,in,,0,0,0,https://x.com/ongtl2/status/1456035505930268674,1.39562E+18,ongtl2
1.45569E+18,Thu Nov 04 10:33:35 +0000 2021,0,@HishammuddinH2O @MarkasATM @MINDEFMalaysia Salam yb sila amik tindakan terhdap warden dan jurulatih juga. Dan juga bomoh tersebut.,1.45621E+18,,HishammuddinH2O,in,,0,0,0,https://x.com/nrafneori/status/1456207995742814216,2281792448,nrafneori
1.45569E+18,Fri Nov 05 23:58:51 +0000 2021,0,@HishammuddinH2O @MarkasATM @MINDEFMalaysia Well YB @HishammuddinH2O my son too was in the same situation at one time in UPNM. Beaten up for no reason and accused for stealing hp n laptop. Load more tht is happening there let me know if YB really wants to know more,1.45677E+18,,HishammuddinH2O,en,Kuala Lumpur,0,0,0,https://x.com/sreesteven/status/1456773034434449409,630719830,sreesteven
1.45569E+18,Wed Nov 03 08:01:31 +0000 2021,6,@HishammuddinH2O @MarkasATM @MINDEFMalaysia Hanya Allah sahaja yang tahu sebab apa di buli sedemikian rupa..mencuri komputer riba hanya alasan ataupun rekaan untuk menyelamatkan pembunuh..,1.45581E+18,,HishammuddinH2O,in,,0,0,0,https://x.com/3629Khir/status/1455807336891633680,1.41677E+18,3629Khir
1.45569E+18,Wed Nov 03 10:06:46 +0000 2021,6,@HishammuddinH2O @MarkasATM @MINDEFMalaysia setakat gantung tugas je tu bukan penyelesaian jangka panjang..solusinya apa?? kes buli dera pelatih masih berterusan,1.45584E+18,,HishammuddinH2O,in,,0,0,0,https://x.com/CkelAtos/status/1455838857555972103,9.36963E+17,CkelAtos
1.45569E+18,Wed Nov 03 05:13:59 +0000 2021,3,@HishammuddinH2O @MarkasATM @MINDEFMalaysia dah meninngal baru tahu.. belum meninggal buat tak tahu..,1.45577E+18,,HishammuddinH2O,in,"Cormeilles-en-Parisis, France",0,0,0,https://x.com/RomShahRom1/status/1455765175433408514,1.30855E+18,RomShahRom1
1.45569E+18,Wed Nov 03 00:33:47 +0000 2021,0,@HishammuddinH2O @MarkasATM @MINDEFMalaysia Kepala hotak kau la @HishammuddinH2O jgn nak tunjuk herolah.. kau masuk mindef pun sbb nak menyakau!! Brapa byk dh kasi wstar?,1.45569E+18,,HishammuddinH2O,in,,0,0,1,https://x.com/pabloescobar996/status/1455694662350475270,1.38845E+18,pabloescobar996
1.1564E+18,Wed Jul 31 05:27:41 +0000 2019,16,@501Awani Takde SIAPA YANG CURI LAPTOP TU SEBENARNYA???!!,1.15644E+18,,501Awani,in,Malaysia,0,1,0,https://x.com/Ruwaidah_m/status/1156436245637029888,246823920,Ruwaidah_m
1.1564E+18,Wed Jul 31 04:05:58 +0000 2019,9,@501Awani May Allah ease everything for them #justiceforzulfarhan,1.15642E+18,,501Awani,en,kuala lumpur,0,0,2,https://x.com/justllyza/status/1156415681614606336,512111090,justllyza
1.1564E+18,Wed Jul 31 04:42:27 +0000 2019,3,@501Awani Tahniah pasukan pendakwaan. @AGCPutrajaya,1.15642E+18,,501Awani,in,,0,0,1,https://x.com/RaziAriff/status/1156424863432638465,3306580262,RaziAriff
1.1564E+18,Wed Jul 31 06:05:38 +0000 2019,4,@501Awani Jgn main dgn ank org ye. Sesal kmudian xde guna. Ibarat telur di hjung tnduk. Tggu masa nk pecah je,1.15645E+18,,501Awani,in,"Selising, Kelantan",0,0,0,https://x.com/zulkifIi/status/1156445796440477697,311328688,zulkifIi
1.1564E+18,Wed Jul 31 03:54:14 +0000 2019,3,@501Awani Jauh lagi perjalanan kes ni. Semoga Allah permudahkan.,1.15641E+18,,501Awani,in,Morocco,0,0,0,https://x.com/jass_fun/status/1156412731194351616,328281777,jass_fun
1.1564E+18,Wed Jul 31 04:22:47 +0000 2019,1,@501Awani Diarah bela diri bermakna ? Legal meaning ?,1.15642E+18,,501Awani,in,Kuala Lumpur City,0,2,1,https://x.com/AnnurMedina/status/1156419913780617217,1420539991,AnnurMedina
1.1564E+18,Wed Jul 31 03:49:12 +0000 2019,1,@501Awani Yg sorang tu kenapa bebas? Boleh sesiapa jelaskan? Tak faham.,1.15641E+18,,501Awani,in,,0,1,0,https://x.com/snoraien/status/1156411461364670464,444552458,snoraien
1.1564E+18,Wed Jul 31 08:12:13 +0000 2019,1,@501Awani Bomba adib camana..,1.15648E+18,,501Awani,in,"Selangor, Malaysia",0,0,0,https://x.com/anazizi2016/status/1156477653836165120,7.43668E+17,anazizi2016
1.1564E+18,Wed Jul 31 03:58:08 +0000 2019,0,@501Awani Masa buat kesalahan tak ingat hukuman yg akan menanti.... Dah terhantuk baru nak terngadah... sebelum tu tak beringat2...,1.15641E+18,,501Awani,in,,0,0,0,https://x.com/FlpNajiha/status/1156413711231275008,1.12137E+18,FlpNajiha
1.1564E+18,Wed Jul 31 05:58:04 +0000 2019,0,@501Awani Yeah gantung. Menghitung hari,1.15644E+18,,501Awani,in,,0,0,0,https://x.com/Rahmanators/status/1156443893916815360,1438111585,Rahmanators
1.1564E+18,Wed Jul 31 12:35:06 +0000 2019,0,@501Awani Sedih lah bila kes ni keluar balik... masih teringat kronologi kes ni walau lama dh baca dulu... sedih geram semua ada bila ingat kronologi tu... alhamdulillah... kes settle....,1.15654E+18,,501Awani,in,"Selangor, Malaysia",0,0,0,https://x.com/anak_samat_ke_5/status/1156543811788496896,7.47783E+17,anak_samat_ke_5
1.89543E+18,Fri Feb 28 11:37:24 +0000 2025,2636,@501Awani Mungkin boleh tekap seterika 90 kali dekat pakar as a case study,1.89544E+18,,501Awani,in,"Kulim, Kedah",10,12,854,https://x.com/Sysafwann/status/1895438145623368090,8.84596E+17,Sysafwann
1.89543E+18,Fri Feb 28 12:23:59 +0000 2025,428,@501Awani Lawyer &amp; pakar boleh beratur belakang Mstar nanti ya.,1.89545E+18,,501Awani,in,,2,0,68,https://x.com/Astral_5/status/1895449871085412698,59163695,Astral_5
1.89543E+18,Sat Mar 01 01:38:14 +0000 2025,384,@501Awani 6 org yg buat tu patutnya boleh di experiment seterika 90 kali kat badan kita tgk how tak semestinya mati tu berfungsi dr situ kita boleh tgk average berapa yg masih hidup,1.89565E+18,,501Awani,in,Selangor,2,1,82,https://x.com/aimannhaakimm/status/1895649751397544241,474537201,aimannhaakimm
1.89543E+18,Fri Feb 28 11:35:25 +0000 2025,350,@501Awani Pukimak lancau anak haram 6 ekor anak bangsat ni,1.89544E+18,,501Awani,in,Malaysia,0,1,39,https://x.com/FernndoAlonso14/status/1895437650078941407,1.3928E+18,FernndoAlonso14
1.89543E+18,Fri Feb 28 13:09:06 +0000 2025,180,@501Awani How can a person survive dgn tahap kecederaan mcm tu?? Ni doktor pakar perempuan tu kan? Kena bukak balik fakta kes cr nama dia. Bersedia lah semua yg ada saham dalam kea ni. Mudah3an Allah berikan sedikit kemudahan dan keredhaan buat parents mangsa; Mahkamah akhirat itu ada.,1.89546E+18,,501Awani,in,,1,1,14,https://x.com/farahhana1982/status/1895461222797221972,1.4245E+18,farahhana1982
1.89543E+18,Fri Feb 28 22:13:22 +0000 2025,147,@501Awani kalau macam tu semua kecederaan dari kes2 jenayah seperti merompak mencuri merogol membunuh tidak semestinya menyebabkan kematian. mana yang mati tu semua sebab dah sampai ajal bukan sebab pelaku yang buat. dia cuma tetak mangsa pakai parang je patut nya tak mati. contohhhh,1.8956E+18,,501Awani,in,germany ,1,1,20,https://x.com/syaaaMikhail/status/1895598193217577111,2996574158,syaaaMikhail
1.89543E+18,Fri Feb 28 11:47:33 +0000 2025,117,@501Awani kematian disebabkan melecur yang teruk melecur pun ada tahap dia berapa banyak kes dkt luar sana yang mati disebabkan kelecuran yang teruk.. kalau bukan mati disebabkan melecur arwah mati disebabkan apa bunuh diri ke baruaa betul,1.89544E+18,,501Awani,in,,0,0,12,https://x.com/khairulxerox77/status/1895440699715387468,8.15191E+17,khairulxerox77
1.89543E+18,Fri Feb 28 11:51:57 +0000 2025,123,@501Awani Berapa ratus ribu agak2 pakar2 ni dapat. Penjara 18 tahun tu sekali celik mata ja.,1.89544E+18,,501Awani,in,,1,3,7,https://x.com/xBenniBaharinx/status/1895441809519878396,464258566,xBenniBaharinx
1.89543E+18,Fri Feb 28 12:21:40 +0000 2025,83,@501Awani ketahian apakah ini? tekap seterika kat kemaluan x menyebabkan kematian? Meh sini sorang wakil pakar jadi experiment tekap tgok mati ke tak,1.89545E+18,,501Awani,in,Kuala Lumpur,0,0,11,https://x.com/khairisakhalid/status/1895449285304725767,1.14927E+18,khairisakhalid
1.89543E+18,Fri Feb 28 16:56:46 +0000 2025,52,@501Awani baca artikel pun jadi pening. boleh menyebabkan mati tapi tak semestinya mati. habis sekarang mati ke tidak? mana contoh tekap seterika sampai 3rd degree burn tapi tak mati? boleh dah tekap 6 jahanam tu tengok mati ka dak.,1.89552E+18,,501Awani,in,,0,0,7,https://x.com/hzrnabd/status/1895518517740650912,400224742,hzrnabd
1.89543E+18,Fri Feb 28 22:58:18 +0000 2025,46,@501Awani kalau dia tak kena saterika takde lah dia boleh dapat luka berdarah tu semua takdelah datang infection. takkan nak kata disebabkan dia tak kena tikam dengan pisau direct ke jantung tak boleh dikira faktor utama . amende lah sia,1.89561E+18,,501Awani,in,,0,0,2,https://x.com/inseqyo/status/1895609501514138027,1672041548,inseqyo
1.89543E+18,Fri Feb 28 13:50:21 +0000 2025,39,@501Awani Pakar oh pakar mai kami seterika sat buleh?,1.89547E+18,,501Awani,in,Langit7,0,0,0,https://x.com/AimanAirin2/status/1895471606237155546,1.00328E+18,AimanAirin2
1.89543E+18,Fri Feb 28 12:07:42 +0000 2025,30,@501Awani Who is the expert witness? Acreditated by the people in their field tak? Most are paid so onus is on the prosecution to produce their own expert witness to dispute that!,1.89545E+18,,501Awani,en,,0,0,1,https://x.com/y_my75/status/1895445773434913163,1.31131E+18,y_my75
1.89543E+18,Fri Feb 28 13:36:01 +0000 2025,27,@501Awani Hahahahahahah pakar apa?? Pakar putar belit Maybe pakar tu boleh ditekap dgn seterika wap kot utk dia buktikan either dia betol2 pakar atau tak,1.89547E+18,,501Awani,in,,0,1,1,https://x.com/ismetAkhlaken/status/1895467999840391653,1.09057E+18,ismetAkhlaken
1.89543E+18,Sat Mar 01 00:39:00 +0000 2025,12,@501Awani Hakim Hasnah berkata SP6 Dr Salmah Arshad yang menjalankan bedah siasat terhadap mangsa telah mengubah pernyataannya ketika disoal peguam semasa perbicaraan dengan menyatakan kesan kebakaran 30 dan 50 peratus itu boleh menyebabkan kematian tetapi tidak semestinya mati,1.89563E+18,,501Awani,in,Penang,4,5,7,https://x.com/dellazai/status/1895634842911719637,264055473,dellazai
1.89543E+18,Fri Feb 28 12:48:41 +0000 2025,25,@501Awani cuba tekap seterika tu dekat pakar. keptusan ini akan di hisab di akhirat nanti.,1.89546E+18,,501Awani,in,,0,0,0,https://x.com/noratraveller/status/1895456085311664367,1.78657E+18,noratraveller
1.89543E+18,Sat Mar 01 03:50:36 +0000 2025,9,@501Awani Saksi bab1 SP6 Dr Salmah Arshad punca 6 jahanam lepas Bagaimanapun Hakim Hasnah berkata SP6 telah mengubah pernyataannya ketika disoal peguam semasa perbicaraan dengan menyatakan kesan kebakaran 30 dan 50 peratus itu boleh menyebabkan kematian tetapi tidak semestinya mati.,1.89568E+18,,501Awani,in,,0,0,3,https://x.com/norris_anggun71/status/1895683059841974750,1903942344,norris_anggun71
1.89543E+18,Sat Mar 01 05:24:25 +0000 2025,11,@501Awani Semoga pelaku2 zulfarhan hidup tak tenteram sampai akhir hayat. Semoga setiap mlm mimpi kena seterika and then got strok. Pastu time tgh bedridden. Sup panas tertumpah atas muka dan badan.,1.89571E+18,,501Awani,in,,0,1,1,https://x.com/PuanCorona/status/1895706670787150160,2529513686,PuanCorona
1.89543E+18,Sat Mar 01 03:39:13 +0000 2025,12,@501Awani Kalau macam tu jatuhkan hukuman yang sama seterika setiap hari dekat 6 jahanam tu selama dalam penjara sebab tidak semestinya menyebabkan kematian kan?,1.89568E+18,,501Awani,in,Malaysia(❁ᴗ͈ˬᴗ͈),0,1,0,https://x.com/nrsyhrshl/status/1895680194813599908,1113893106,nrsyhrshl
1.89543E+18,Fri Feb 28 14:23:47 +0000 2025,11,@501Awani tapi zulfarhan terbukti mati.,1.89548E+18,,501Awani,in,,0,0,0,https://x.com/inanobiy/status/1895480018329059650,1.53711E+18,inanobiy
1.89543E+18,Sat Mar 01 03:22:34 +0000 2025,8,@501Awani Mahkamah. Ni bukan sebelah kat nekara. Ni mmg terjun tiruk masuk dalam terus. Ak xtau la bidang ilmu hgpa dlm law ni mcmana tp bila hgpa ubah keputusan yg sepatutnya. That's it. So good luck kat 'sana' nanti.,1.89568E+18,,501Awani,in,Malaysia,0,0,0,https://x.com/epirhotshot/status/1895676005983150109,8.5802E+17,epirhotshot
1.89543E+18,Sat Mar 01 03:50:08 +0000 2025,6,@501Awani Lah. Mati sebab apa pulak dah? Kalau dia tak mati sebab cedera dia mati sebab apa hakim? What a joke.,1.89568E+18,,501Awani,in,"Johore, Malaysia",0,0,1,https://x.com/hatrednkaos/status/1895682943408033897,7.87914E+17,hatrednkaos
1.89543E+18,Sat Mar 01 03:11:11 +0000 2025,4,@501Awani Dark side of court case defends will do anything to lessen the charges againts their clients,1.89567E+18,,501Awani,en,,0,0,1,https://x.com/imannuraim/status/1895673141613248774,287751647,imannuraim
1.89543E+18,Sat Mar 01 02:33:40 +0000 2025,2,@501Awani Hope type m paham sekarang .. siapa yg kencing mereka.. its ur own type...its all about power n money...even ur bumi status is useless .. hmmm,1.89566E+18,,501Awani,in,Malaysia,0,0,1,https://x.com/yugendrenmaniam/status/1895663700213973460,52389410,yugendrenmaniam
1.89543E+18,Fri Feb 28 23:35:46 +0000 2025,1,@501Awani Pakar &amp; Hakim &amp; Peguam 3 serangkai Mata ditutup syaitan..,1.89562E+18,,501Awani,in,"Johor, Malaysia.",0,0,1,https://x.com/WaisibBin/status/1895618930292748449,7.3672E+17,WaisibBin
1.89543E+18,Sat Mar 01 04:08:38 +0000 2025,3,@501Awani Kalau macam tu seterika lah balik 6 orang tu tengok mati ke tak ,1.89569E+18,,501Awani,in,,0,0,0,https://x.com/meorhajeed/status/1895687601102995665,1.09289E+18,meorhajeed
1.89543E+18,Fri Feb 28 13:38:53 +0000 2025,2,@501Awani Try letak tangan kat sterika. Tgok mampus ke tak. Ni kene tekap satu badan takkan la tak menyebabkan kematian. Nonsense,1.89547E+18,,501Awani,in,,0,0,0,https://x.com/ki5hikaisei/status/1895468720623140978,8.55838E+17,ki5hikaisei
1.89543E+18,Fri Feb 28 13:46:17 +0000 2025,2,@501Awani keterangan yg tak masuk akal meh try tekap meh nk tgok cane rasa ,1.89547E+18,,501Awani,in,,0,0,0,https://x.com/syasya99abc/status/1895470581178581125,1.67839E+18,syasya99abc
1.89543E+18,Sat Mar 01 04:35:11 +0000 2025,0,@501Awani Crazy. Mungkin perlu tekap seterika 90 kali kat pakar.,1.89569E+18,,501Awani,in,,0,0,1,https://x.com/LilWhinyDot/status/1895694281027043836,350615641,LilWhinyDot
1.89543E+18,Fri Feb 28 11:08:43 +0000 2025,1,@501Awani Amende ntah ni. M,1.89543E+18,,501Awani,in,,0,0,0,https://x.com/notlittlepanda/status/1895430928970990022,1.24308E+18,notlittlepanda
1.89543E+18,Fri Feb 28 11:11:44 +0000 2025,1,@501Awani Sarkas,1.89543E+18,,501Awani,in,"Australian Capital Territory, ",0,0,0,https://x.com/mohdpapamadani/status/1895431687238275234,1078396795,mohdpapamadani
1.89543E+18,Fri Feb 28 14:47:27 +0000 2025,1,@501Awani Bulls**t,1.89549E+18,,501Awani,en,"Blue Earth, MN",0,0,0,https://x.com/AfifAimi2/status/1895485974312112324,1.13869E+18,AfifAimi2
1.89543E+18,Fri Feb 28 15:09:00 +0000 2025,1,@501Awani Pundek luuuuu,1.89549E+18,,501Awani,in,"Gong Kulim, Kelantan",0,0,0,https://x.com/f4me_z4u/status/1895491399161950307,383521917,f4me_z4u
1.89543E+18,Sat Mar 01 01:17:54 +0000 2025,1,@501Awani Institusi Kehakiman di Malaysia LEMAHHHH!!!,1.89564E+18,,501Awani,in,M A L A Y S I A,0,0,0,https://x.com/sahabatcrew1/status/1895644632274649508,2304113288,sahabatcrew1
1.89543E+18,Sat Mar 01 02:08:06 +0000 2025,1,@501Awani So blh tekap pesalah sbyk 90 kali? Bukan mati pun kan.,1.89566E+18,,501Awani,in,"Lawas, Sarawak",0,0,0,https://x.com/SirRdiShah/status/1895657265048518967,1.43585E+18,SirRdiShah
1.89543E+18,Sat Mar 01 02:23:03 +0000 2025,1,@501Awani Pala dia. Budak tu kene torture ye. BUDAK TU KENE TORTURE TAU.,1.89566E+18,,501Awani,in,Anywhere,0,0,0,https://x.com/minha9802/status/1895661030350733704,1.28729E+18,minha9802
1.89543E+18,Sat Mar 01 03:51:59 +0000 2025,1,@501Awani Igt hakim dgn lawyer je kaki sebelah ke sana..doktor pon sama rupanya,1.89568E+18,,501Awani,in,Somewhere in SEA,0,0,0,https://x.com/Aidenash1989/status/1895683410905219483,238595944,Aidenash1989
1.89543E+18,Sat Mar 01 04:53:23 +0000 2025,1,@501Awani Rasanya kena tekap iron kat otak2 pakar2 yg terlibat kot baru pandai menilai elok2. Sekali dgn 6 ekor jahanam tu. Kecederaan yang dialami tidak semestinya menyebabkan kematian. What a dumb joke.,1.8957E+18,,501Awani,in,Yoong’s Deer Village,0,0,0,https://x.com/Cyclofangirler/status/1895698862452719837,1.36605E+18,Cyclofangirler
1.89543E+18,Sat Mar 01 05:22:28 +0000 2025,1,@501Awani but still punca kematian daripada seterika kan?,1.89571E+18,,501Awani,in,"Selangor, Malaysia",0,0,0,https://x.com/farizjefri/status/1895706179416047734,1.20003E+18,farizjefri
1.89543E+18,Sat Mar 01 05:56:38 +0000 2025,1,@501Awani Maybe tekap kt dada pakar 100 kali bru On tak On,1.89571E+18,,501Awani,in,Free palestine,0,0,0,https://x.com/nazifaaamd/status/1895714778062151951,7.66894E+17,nazifaaamd
1.89543E+18,Sat Mar 01 05:08:09 +0000 2025,0,@501Awani Nyenyenye,1.8957E+18,,501Awani,ht,stayville,0,0,0,https://x.com/linofeline/status/1895702576076902731,1.15256E+18,linofeline
1.89543E+18,Sat Mar 01 05:09:50 +0000 2025,0,@501Awani twist abis woo,1.8957E+18,,501Awani,en,,0,0,0,https://x.com/VKhan1992/status/1895703001681314181,1.68196E+18,VKhan1992
1.89543E+18,Sat Mar 01 05:15:53 +0000 2025,0,@501Awani macam mana arwah meninggal? takde sebab lain kecuali dibunuh dengan seterika.,1.8957E+18,,501Awani,in,9.81,0,0,0,https://x.com/najxmi/status/1895704522309451872,1103137591,najxmi
1.89543E+18,Sat Mar 01 05:17:04 +0000 2025,0,@501Awani kalau tak semestinya menyebabkan kematian arwah tu tak mati lah bodoh . sini dr tu aku tekap dengan seterika mengelitat tak mengelitat dia,1.8957E+18,,501Awani,in,,0,0,0,https://x.com/littlesyahiraa/status/1895704820595777541,1.23739E+18,littlesyahiraa
1.89543E+18,Sat Mar 01 05:34:13 +0000 2025,0,@501Awani Ni kalau kena bayar hidup la kau dgn duit haram. Ingat bnda ni main2.,1.89571E+18,,501Awani,in,Malaysia,0,0,0,https://x.com/bbgftju/status/1895709136593305655,8.79948E+17,bbgftju
1.89543E+18,Sat Mar 01 05:35:07 +0000 2025,0,@501Awani Bodohnya pakar jenis apa sial macamni. Orang tu dah kena belasah pastu kena iron banyak kali. Bukan sekali la bodoh. Memang bangang. Malaysia is a joke.,1.89571E+18,,501Awani,in,,0,0,0,https://x.com/atamasho/status/1895709363609973143,1312680624,atamasho
1.89543E+18,Sat Mar 01 05:36:59 +0000 2025,0,@501Awani Maybe pakar kene buat case study seterika berkali-kali sampai masak isi dan tak terima rawatan ASAP baru boleh buktikan boleh mati? Buatlah kat salah seorang pesalah tu dan janjikan dia boleh terlepas hukuman sebab volunteer diri.,1.89571E+18,,501Awani,in,Malaysia,0,0,0,https://x.com/syima_hamzah/status/1895709831388139564,97260841,syima_hamzah
1.89543E+18,Sat Mar 01 05:49:07 +0000 2025,0,@501Awani Pakar ni bomoh ke? Logik dia senang je arwah kena sterika kena kurung tak panggil ambulans. Dlm tempoh dia tak ditolong bukan niat nak bunuh ke? Ingat arwah Deadpool boleh sembuh sendiri?,1.89571E+18,,501Awani,in,,0,0,0,https://x.com/sixty90/status/1895712888775696615,34583838,sixty90
1.89543E+18,Sat Mar 01 05:51:02 +0000 2025,0,@501Awani Elok tekap pakar tu,1.89571E+18,,501Awani,in,"Selangor, Malaysia",0,0,0,https://x.com/shukrymohdnoor/status/1895713370726396145,381440822,shukrymohdnoor
1.89543E+18,Sat Mar 01 05:53:04 +0000 2025,0,@501Awani Butoh pakar,1.89571E+18,,501Awani,in,,0,0,0,https://x.com/meIayuterakhir/status/1895713878958653787,1.58816E+18,meIayuterakhir
1.89543E+18,Sat Mar 01 04:27:25 +0000 2025,0,@501Awani Kebodohan melanda.,1.89569E+18,,501Awani,in,Kuala Lumpur,0,0,0,https://x.com/sengatnenas/status/1895692325676011898,1.00831E+18,sengatnenas
1.89543E+18,Sat Mar 01 04:43:51 +0000 2025,0,@501Awani Dah keluar nanti tlg la mandul kan. Kang membiak plak keturunan dorg ni.,1.8957E+18,,501Awani,in,,0,0,0,https://x.com/rusnitarustam/status/1895696460064440362,134385825,rusnitarustam
1.89543E+18,Sat Mar 01 04:51:43 +0000 2025,0,@501Awani dah kena suap ke,1.8957E+18,,501Awani,in,,0,0,0,https://x.com/wookieswoob/status/1895698442284060882,1.48621E+18,wookieswoob
1.89543E+18,Sat Mar 01 04:52:22 +0000 2025,0,@501Awani Kasi pakar la jadi test subject. Tengok punca ke tak kematian tu.,1.8957E+18,,501Awani,in,,0,0,0,https://x.com/Bvt__/status/1895698603664163325,385265913,Bvt__
1.89543E+18,Sat Mar 01 06:08:54 +0000 2025,0,@501Awani pakar mane sial!!!!,1.89572E+18,,501Awani,in,"Trengganu, Malaysia",0,0,0,https://x.com/norhananiza/status/1895717866126917709,164239207,norhananiza
1.89543E+18,Sat Mar 01 06:12:11 +0000 2025,0,@501Awani Sesiapa tolong seterika si pakar tu. tgk dia hidup ke tak. Kalau hidup maknanya dia bela saka. Tu je,1.89572E+18,,501Awani,in,,0,0,0,https://x.com/nfamr00/status/1895718692786450778,1.48152E+18,nfamr00
1.89543E+18,Sat Mar 01 06:13:34 +0000 2025,0,@501Awani Hanya tekap seterika takkan la mati haaa cube tekap kat muka dia sekali cukup la tengk meraung dia mcm mane . Laknat para hakim yg buat keputusan ni. Biar la saudara mara dia pulak yg akan timpa benda2 mcm ni,1.89572E+18,,501Awani,in,,0,0,0,https://x.com/ayiericon/status/1895719038980145329,1.70333E+18,ayiericon
1.89543E+18,Sat Mar 01 06:18:10 +0000 2025,0,@501Awani Pakai sterika pastu tak semestinya menyebabkan kematian. Ni makan apa ni jadi benak. Makan babi guling ke ,1.89572E+18,,501Awani,in,Malaysia,0,0,0,https://x.com/nsyaaarah_/status/1895720198696849687,7.33232E+17,nsyaaarah_
1.89543E+18,Sat Mar 01 06:38:38 +0000 2025,0,@501Awani Cuba demo dekt 6 penyagak tu. Hidup ke tak,1.89573E+18,,501Awani,in,,0,0,0,https://x.com/ayselune/status/1895725349251793134,1.55782E+18,ayselune
1.89543E+18,Sat Mar 01 06:39:59 +0000 2025,0,@501Awani Sakit dan kecederaan tu mungkin bukan faktor utama tapi kurangnya simpati dan empati dengan adab dan akal fikiran yang normal tu membahayakan orang lain,1.89573E+18,,501Awani,in,Bring The Soul,0,0,0,https://x.com/_anne_shara/status/1895725686872252922,9.90967E+17,_anne_shara
1.89543E+18,Fri Feb 28 19:32:10 +0000 2025,0,@501Awani Pakar tak boleh pakai. Try demo dekat dia nak tgk betul ke tak semestinya mati.,1.89556E+18,,501Awani,in,Malaysia,0,0,0,https://x.com/3247_4MR0L/status/1895557625183682827,121547612,3247_4MR0L
1.89543E+18,Fri Feb 28 21:11:14 +0000 2025,0,@501Awani eh pakar2 ni try kena tekap dengan seterika lah sama banyak arwah kena baru boleh fikir kot,1.89558E+18,,501Awani,in,cyberjaya / MYY,0,0,0,https://x.com/johanxjahari/status/1895582556856467691,1.25934E+18,johanxjahari
1.89543E+18,Fri Feb 28 21:14:18 +0000 2025,0,@501Awani Mai kita tekap seterika kat badan pakar pulak tengok apa dia kata.,1.89558E+18,,501Awani,in,Putrajaya,0,0,0,https://x.com/MatKudut/status/1895583330843967957,1.74776E+18,MatKudut
1.89543E+18,Fri Feb 28 21:51:34 +0000 2025,0,@501Awani Speachless,1.89559E+18,,501Awani,en,"Stamford Bridge, England",0,0,0,https://x.com/fayisyasydan/status/1895592706916958614,1138781137,fayisyasydan
1.89543E+18,Fri Feb 28 21:54:33 +0000 2025,0,@501Awani Selepas ni akan bertambah beranilah org membuli d institusi pengajian tinggi sbb mereka yg membuli smpi membunuh dapat d selamat kan oleh mahkamah dan pakar² yg bodoh menilai....,1.89559E+18,,501Awani,in,,0,0,0,https://x.com/SaminSaidi67704/status/1895593456627826852,1.73607E+18,SaminSaidi67704
